zone_id,week,zone_type,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred
Zone_49,17,University_District,11539,59,48.85,64.61,1.323,91.16,23.55,7,Light Rain,Moderate,0,1,1
Zone_50,17,University_District,11592,68,68.0,54.81,0.806,41.12,52.5,5,Normal,Good,0,0,0
Zone_01,18,Commercial_Downtown,8726,60,51.0,48.68,0.955,58.58,44.58,16,Normal,Good,1,2,1
Zone_02,18,Residential,12426,92,92.0,39.56,0.43,16.89,61.73,2,Normal,Good,0,0,0
Zone_03,18,University_District,7685,63,53.55,34.08,0.636,32.39,58.04,9,Normal,Good,1,1,1
Zone_04,18,Highway_Junction,2415,72,59.62,3.28,0.055,4.94,55.97,4,Light Rain,Moderate,0,0,0
Zone_05,18,Commercial_Downtown,8343,66,56.1,56.03,0.999,62.86,46.41,8,Normal,Good,1,0,0
Zone_06,18,University_District,8747,86,73.1,39.67,0.543,26.65,58.07,8,Normal,Good,1,0,0
Zone_07,18,University_District,7267,42,35.7,37.39,1.047,67.48,44.45,10,Normal,Good,1,2,1
Zone_08,18,Highway_Junction,2040,43,35.6,2.63,0.074,1.57,58.43,1,Light Rain,Moderate,0,0,0
Zone_09,18,Suburban_LowDensity,3241,92,92.0,7.95,0.086,11.29,63.22,0,Normal,Good,0,0,0
Zone_10,18,Residential,15099,47,47.0,39.12,0.832,47.13,50.4,2,Normal,Good,0,2,1
Zone_11,18,Residential,9955,43,35.6,24.6,0.691,40.98,47.54,4,Light Rain,Moderate,0,0,0
Zone_12,18,Commercial_Downtown,8725,68,57.8,51.6,0.893,54.6,49.01,12,Normal,Good,1,0,0
Zone_13,18,Suburban_LowDensity,1361,75,75.0,10.39,0.139,7.03,64.88,3,Normal,Good,0,0,0
Zone_14,18,University_District,10551,99,84.15,53.79,0.639,33.68,58.96,4,Normal,Good,1,0,0
Zone_15,18,Residential,14863,86,71.21,51.47,0.723,45.04,40.97,5,Light Rain,Moderate,0,1,1
Zone_16,18,Highway_Junction,1963,84,69.55,7.27,0.105,6.03,54.64,5,Light Rain,Moderate,0,0,0
Zone_17,18,Residential,8064,48,48.0,19.49,0.406,19.54,60.43,3,Normal,Good,0,0,0
Zone_18,18,Industrial_Corridor,3295,90,90.0,6.37,0.071,8.2,58.65,3,Normal,Good,0,0,0
Zone_19,18,Industrial_Corridor,4136,81,81.0,3.71,0.046,10.52,64.37,2,Normal,Good,0,0,0
Zone_20,18,Commercial_Downtown,3700,73,62.05,28.16,0.454,21.17,58.34,8,Normal,Good,1,0,0
Zone_21,18,Residential,11645,74,61.27,31.74,0.518,30.03,45.64,1,Light Rain,Moderate,0,0,0
Zone_22,18,University_District,7570,76,64.6,46.64,0.722,39.87,54.17,7,Normal,Good,1,1,1
Zone_23,18,Suburban_LowDensity,2228,53,53.0,12.45,0.235,10.94,62.87,1,Normal,Good,0,0,0
Zone_24,18,Commercial_Downtown,8634,99,84.15,42.96,0.511,27.33,56.58,14,Normal,Good,1,0,0
Zone_25,18,Residential,10790,71,71.0,36.65,0.516,22.31,56.17,4,Normal,Good,0,0,0
Zone_26,18,University_District,7678,75,63.75,38.3,0.601,27.7,58.16,9,Normal,Good,1,0,0
Zone_27,18,Suburban_LowDensity,4357,81,81.0,25.23,0.311,14.32,61.65,3,Normal,Good,0,0,0
Zone_28,18,Highway_Junction,1845,83,83.0,6.79,0.082,12.21,62.76,4,Normal,Good,0,0,0
Zone_29,18,Residential,13450,94,77.83,41.35,0.531,24.14,52.21,1,Light Rain,Moderate,0,0,0
Zone_30,18,Highway_Junction,2448,66,66.0,5.91,0.09,6.9,63.11,5,Normal,Good,0,2,1
Zone_31,18,Commercial_Downtown,9364,45,38.25,45.59,1.192,75.36,37.14,19,Normal,Good,1,2,1
Zone_32,18,Commercial_Downtown,7248,81,68.85,44.87,0.652,31.21,55.05,6,Normal,Good,1,0,0
Zone_33,18,Commercial_Downtown,6945,63,53.55,34.26,0.64,28.84,58.99,6,Normal,Good,1,0,0
Zone_34,18,Industrial_Corridor,3320,51,51.0,21.98,0.431,21.43,62.03,4,Normal,Good,0,0,0
Zone_35,18,Residential,15280,95,95.0,47.28,0.498,25.2,59.97,4,Normal,Good,0,0,0
Zone_36,18,Residential,12737,62,51.34,38.01,0.74,46.21,43.38,4,Light Rain,Moderate,0,0,0
Zone_37,18,Residential,11474,92,76.18,34.44,0.452,21.89,53.04,3,Light Rain,Moderate,0,2,1
Zone_38,18,Commercial_Downtown,9035,94,79.9,59.46,0.744,40.96,54.52,9,Normal,Good,1,0,0
Zone_39,18,Industrial_Corridor,2566,44,44.0,1.88,0.043,7.65,63.39,1,Normal,Good,0,0,0
Zone_40,18,University_District,7930,55,46.75,47.14,1.008,64.44,46.96,7,Normal,Good,1,0,0
Zone_41,18,Highway_Junction,2549,42,34.78,16.28,0.468,26.67,52.19,5,Light Rain,Moderate,0,2,1
Zone_42,18,University_District,7369,58,40.82,43.67,1.07,75.81,29.33,12,Light Rain,Moderate,1,0,0
Zone_43,18,Commercial_Downtown,3988,78,66.3,40.08,0.605,30.01,57.34,9,Normal,Good,1,0,0
Zone_44,18,Suburban_LowDensity,3720,70,70.0,9.36,0.134,8.72,58.89,5,Normal,Good,0,0,0
Zone_45,18,Highway_Junction,2987,87,87.0,17.64,0.203,8.52,61.78,1,Normal,Good,0,0,0
Zone_46,18,University_District,8049,51,43.35,47.03,1.085,67.2,40.03,11,Normal,Good,1,0,0
Zone_47,18,University_District,8056,58,40.82,44.04,1.079,77.18,30.21,9,Light Rain,Moderate,1,1,1
Zone_48,18,Industrial_Corridor,3999,72,72.0,28.72,0.399,14.65,61.03,3,Normal,Good,0,0,0
Zone_49,18,University_District,11539,59,50.15,63.09,1.258,78.5,39.4,10,Normal,Good,1,3,1
Zone_50,18,University_District,11592,68,57.8,58.36,1.01,65.8,43.71,10,Normal,Good,1,1,1
Zone_01,19,Commercial_Downtown,8726,60,42.23,57.71,1.367,94.22,21.44,6,Light Rain,Moderate,1,0,0
Zone_02,19,Residential,12426,92,92.0,34.93,0.38,16.4,65.17,1,Normal,Good,0,0,0
Zone_03,19,University_District,7685,63,44.34,30.95,0.698,45.91,45.53,7,Light Rain,Moderate,1,0,0
Zone_04,19,Highway_Junction,2415,72,72.0,11.3,0.157,5.65,62.91,7,Normal,Good,0,0,0
Zone_05,19,Commercial_Downtown,8343,66,56.1,61.97,1.105,69.28,41.08,16,Normal,Good,1,1,1
Zone_06,19,University_District,8747,86,73.1,41.39,0.566,24.94,60.72,7,Normal,Good,1,0,0
Zone_07,19,University_District,7267,42,35.7,43.84,1.228,79.14,35.04,11,Normal,Good,1,0,0
Zone_08,19,Highway_Junction,2040,43,43.0,9.31,0.217,9.12,62.08,2,Normal,Good,0,0,0
Zone_09,19,Suburban_LowDensity,3241,92,92.0,4.29,0.047,3.5,67.12,1,Normal,Good,0,0,0
Zone_10,19,Residential,15099,47,47.0,43.08,0.917,57.48,45.49,5,Normal,Good,0,0,0
Zone_11,19,Residential,9955,43,43.0,27.74,0.645,31.84,58.47,4,Normal,Good,0,0,0
Zone_12,19,Commercial_Downtown,8725,68,57.8,65.29,1.13,72.33,40.41,7,Normal,Good,1,0,0
Zone_13,19,Suburban_LowDensity,1361,75,75.0,1.9,0.025,7.18,63.75,1,Normal,Good,0,0,0
Zone_14,19,University_District,10551,99,84.15,56.9,0.676,34.76,56.09,4,Normal,Good,1,0,0
Zone_15,19,Residential,14863,86,86.0,46.74,0.543,24.55,59.93,3,Normal,Good,0,1,1
Zone_16,19,Highway_Junction,1963,84,84.0,10.54,0.125,3.73,65.17,4,Normal,Good,0,0,0
Zone_17,19,Residential,8064,48,48.0,14.66,0.305,15.88,63.64,3,Normal,Good,0,0,0
Zone_18,19,Industrial_Corridor,3295,90,90.0,12.16,0.135,8.01,62.88,1,Normal,Good,0,0,0
Zone_19,19,Industrial_Corridor,4136,81,81.0,7.95,0.098,5.73,67.43,1,Normal,Good,0,0,0
Zone_20,19,Commercial_Downtown,3700,73,62.05,37.62,0.606,29.13,58.12,11,Normal,Good,1,0,0
Zone_21,19,Residential,11645,74,61.27,31.08,0.507,24.93,51.38,6,Light Rain,Moderate,0,0,0
Zone_22,19,University_District,7570,76,64.6,55.7,0.862,48.8,48.29,9,Normal,Good,1,0,0
Zone_23,19,Suburban_LowDensity,2228,53,53.0,13.05,0.246,10.5,63.77,1,Normal,Good,0,0,0
Zone_24,19,Commercial_Downtown,8634,99,84.15,51.17,0.608,34.05,55.76,12,Normal,Good,1,0,0
Zone_25,19,Residential,10790,71,71.0,30.65,0.432,19.36,64.22,4,Normal,Good,0,0,0
Zone_26,19,University_District,7678,75,63.75,46.82,0.734,30.9,56.87,11,Normal,Good,1,0,0
Zone_27,19,Suburban_LowDensity,4357,81,81.0,23.69,0.292,13.26,63.01,1,Normal,Good,0,0,0
Zone_28,19,Highway_Junction,1845,83,83.0,15.17,0.183,10.17,62.19,1,Normal,Good,0,0,0
Zone_29,19,Residential,13450,94,94.0,38.85,0.413,18.76,64.13,4,Normal,Good,0,0,0
Zone_30,19,Highway_Junction,2448,66,66.0,1.68,0.025,2.58,63.26,1,Normal,Good,0,0,0
Zone_31,19,Commercial_Downtown,9364,45,38.25,44.75,1.17,75.74,39.1,13,Normal,Good,1,1,1
Zone_32,19,Commercial_Downtown,7248,81,68.85,40.23,0.584,30.46,60.02,7,Normal,Good,1,0,0
Zone_33,19,Commercial_Downtown,6945,63,53.55,38.14,0.712,33.48,57.38,7,Normal,Good,1,0,0
Zone_34,19,Industrial_Corridor,3320,51,51.0,20.6,0.404,18.43,61.48,3,Normal,Good,0,0,0
Zone_35,19,Residential,15280,95,95.0,55.29,0.582,26.64,60.21,2,Normal,Good,0,0,0
Zone_36,19,Residential,12737,62,62.0,38.7,0.624,27.3,62.37,1,Normal,Good,0,0,0
Zone_37,19,Residential,11474,92,92.0,39.7,0.432,21.31,60.32,2,Normal,Good,0,0,0
Zone_38,19,Commercial_Downtown,9035,94,79.9,55.94,0.7,39.98,52.77,12,Normal,Good,1,1,1
Zone_39,19,Industrial_Corridor,2566,44,44.0,0.0,0.0,0.8,61.59,0,Normal,Good,0,0,0
Zone_40,19,University_District,7930,55,46.75,47.04,1.006,65.39,43.27,8,Normal,Good,1,1,1
Zone_41,19,Highway_Junction,2549,42,42.0,14.3,0.34,16.2,62.36,5,Normal,Good,0,0,0
Zone_42,19,University_District,7369,58,49.3,46.8,0.949,57.51,43.31,8,Normal,Good,1,2,1
Zone_43,19,Commercial_Downtown,3988,78,66.3,30.44,0.459,22.01,60.06,13,Normal,Good,1,2,1
Zone_44,19,Suburban_LowDensity,3720,70,70.0,15.1,0.216,9.3,64.68,2,Normal,Good,0,0,0
Zone_45,19,Highway_Junction,2987,87,87.0,17.06,0.196,12.05,66.37,7,Normal,Good,0,0,0
Zone_46,19,University_District,8049,51,43.35,45.77,1.056,65.47,45.43,12,Normal,Good,1,0,0
Zone_47,19,University_District,8056,58,49.3,42.39,0.86,53.23,50.44,13,Normal,Good,1,0,0
Zone_48,19,Industrial_Corridor,3999,72,72.0,23.17,0.322,12.09,64.29,2,Normal,Good,0,0,0
Zone_49,19,University_District,11539,59,50.15,65.74,1.311,83.47,34.87,9,Normal,Good,1,2,1
Zone_50,19,University_District,11592,68,57.8,68.7,1.189,72.31,41.41,14,Normal,Good,1,2,1
Zone_01,20,Commercial_Downtown,8726,60,60.0,56.94,0.949,60.46,50.36,10,Normal,Good,0,2,1
Zone_02,20,Residential,12426,92,92.0,37.62,0.409,16.52,61.64,4,Normal,Good,0,0,0
Zone_03,20,University_District,7685,63,63.0,25.58,0.406,13.1,62.12,4,Normal,Good,0,0,0
Zone_04,20,Highway_Junction,2415,72,59.62,12.98,0.218,11.42,54.41,6,Light Rain,Moderate,0,1,1
Zone_05,20,Commercial_Downtown,8343,66,66.0,59.46,0.901,57.12,45.44,11,Normal,Good,0,0,0
Zone_06,20,University_District,8747,86,86.0,42.61,0.495,23.88,59.09,2,Normal,Good,0,0,0
Zone_07,20,University_District,7267,42,42.0,38.2,0.91,53.36,47.91,3,Normal,Good,0,1,1
Zone_08,20,Highway_Junction,2040,43,43.0,10.35,0.241,11.62,58.88,5,Normal,Good,0,0,0
Zone_09,20,Suburban_LowDensity,3241,92,92.0,4.74,0.052,6.01,65.86,1,Normal,Good,0,0,0
Zone_10,20,Residential,15099,47,47.0,37.13,0.79,40.09,53.41,4,Normal,Good,0,3,1
Zone_11,20,Residential,9955,43,35.6,32.21,0.905,61.45,39.4,2,Light Rain,Moderate,0,0,0
Zone_12,20,Commercial_Downtown,8725,68,68.0,59.17,0.87,52.28,49.95,9,Normal,Good,0,0,0
Zone_13,20,Suburban_LowDensity,1361,75,75.0,0.0,0.0,4.56,62.5,1,Normal,Good,0,0,0
Zone_14,20,University_District,10551,99,99.0,53.49,0.54,25.49,60.23,2,Normal,Good,0,0,0
Zone_15,20,Residential,14863,86,86.0,47.7,0.555,26.07,56.83,3,Normal,Good,0,0,0
Zone_16,20,Highway_Junction,1963,84,84.0,1.54,0.018,1.53,62.35,1,Normal,Good,0,0,0
Zone_17,20,Residential,8064,48,39.74,11.33,0.285,18.48,56.71,1,Light Rain,Moderate,0,0,0
Zone_18,20,Industrial_Corridor,3295,90,90.0,15.17,0.169,8.86,65.18,2,Normal,Good,0,0,0
Zone_19,20,Industrial_Corridor,4136,81,81.0,4.41,0.054,4.83,64.18,1,Normal,Good,0,0,0
Zone_20,20,Commercial_Downtown,3700,73,73.0,35.15,0.482,20.1,59.95,3,Normal,Good,0,0,0
Zone_21,20,Residential,11645,74,61.27,31.47,0.514,24.65,49.22,8,Light Rain,Moderate,0,0,0
Zone_22,20,University_District,7570,76,76.0,52.7,0.693,36.33,54.65,4,Normal,Good,0,0,0
Zone_23,20,Suburban_LowDensity,2228,53,53.0,10.84,0.205,8.52,61.02,2,Normal,Good,0,0,0
Zone_24,20,Commercial_Downtown,8634,99,81.97,51.4,0.627,38.8,46.76,9,Light Rain,Moderate,0,0,0
Zone_25,20,Residential,10790,71,58.79,28.63,0.487,26.81,50.98,6,Light Rain,Moderate,0,0,0
Zone_26,20,University_District,7678,75,75.0,40.25,0.537,24.87,58.8,4,Normal,Good,0,0,0
Zone_27,20,Suburban_LowDensity,4357,81,81.0,25.88,0.32,14.6,66.59,5,Normal,Good,0,0,0
Zone_28,20,Highway_Junction,1845,83,83.0,16.95,0.204,9.92,63.33,9,Normal,Good,0,0,0
Zone_29,20,Residential,13450,94,94.0,39.26,0.418,21.54,61.19,2,Normal,Good,0,1,1
Zone_30,20,Highway_Junction,2448,66,66.0,0.0,0.0,0.0,66.18,2,Normal,Good,0,0,0
Zone_31,20,Commercial_Downtown,9364,45,37.26,44.59,1.197,84.64,27.69,13,Light Rain,Moderate,0,0,0
Zone_32,20,Commercial_Downtown,7248,81,67.07,35.82,0.534,29.5,49.74,2,Light Rain,Moderate,0,0,0
Zone_33,20,Commercial_Downtown,6945,63,63.0,33.64,0.534,22.32,61.3,7,Normal,Good,0,1,1
Zone_34,20,Industrial_Corridor,3320,51,51.0,21.22,0.416,23.39,60.25,1,Normal,Good,0,0,0
Zone_35,20,Residential,15280,95,95.0,55.39,0.583,31.69,57.23,5,Normal,Good,0,0,0
Zone_36,20,Residential,12737,62,62.0,44.44,0.717,38.19,57.71,7,Normal,Good,0,0,0
Zone_37,20,Residential,11474,92,92.0,37.21,0.404,13.46,61.01,1,Normal,Good,0,0,0
Zone_38,20,Commercial_Downtown,9035,94,94.0,51.77,0.551,29.04,57.31,6,Normal,Good,0,0,0
Zone_39,20,Industrial_Corridor,2566,44,36.43,5.24,0.144,5.26,58.1,0,Light Rain,Moderate,0,0,0
Zone_40,20,University_District,7930,55,55.0,49.37,0.898,55.33,50.91,7,Normal,Good,0,1,1
Zone_41,20,Highway_Junction,2549,42,34.78,13.94,0.401,16.21,53.73,6,Light Rain,Moderate,0,0,0
Zone_42,20,University_District,7369,58,48.02,37.88,0.789,50.18,41.43,11,Light Rain,Moderate,0,0,0
Zone_43,20,Commercial_Downtown,3988,78,64.58,27.55,0.427,17.34,52.84,7,Light Rain,Moderate,0,0,0
Zone_44,20,Suburban_LowDensity,3720,70,70.0,13.11,0.187,5.31,68.21,1,Normal,Good,0,0,0
Zone_45,20,Highway_Junction,2987,87,87.0,23.08,0.265,13.87,59.38,3,Normal,Good,0,0,0
Zone_46,20,University_District,8049,51,51.0,47.39,0.929,61.39,46.0,8,Normal,Good,0,1,1
Zone_47,20,University_District,8056,58,48.02,34.2,0.712,39.5,46.5,2,Light Rain,Moderate,0,0,0
Zone_48,20,Industrial_Corridor,3999,72,72.0,15.42,0.214,11.22,65.23,0,Normal,Good,0,0,0
Zone_49,20,University_District,11539,59,59.0,62.19,1.054,70.32,43.89,12,Normal,Good,0,2,1
Zone_50,20,University_District,11592,68,68.0,65.64,0.965,58.84,47.33,5,Normal,Good,0,1,1
Zone_01,21,Commercial_Downtown,8726,60,60.0,54.28,0.905,53.63,50.85,10,Normal,Good,0,0,0
Zone_02,21,Residential,12426,92,92.0,42.55,0.462,18.03,61.85,2,Normal,Good,0,0,0
Zone_03,21,University_District,7685,63,63.0,19.03,0.302,11.5,61.23,2,Normal,Good,0,0,0
Zone_04,21,Highway_Junction,2415,72,72.0,10.4,0.144,10.24,64.96,5,Normal,Good,0,0,0
Zone_05,21,Commercial_Downtown,8343,66,66.0,57.23,0.867,46.74,48.43,8,Normal,Good,0,0,0
Zone_06,21,University_District,8747,86,86.0,39.24,0.456,15.99,63.21,2,Normal,Good,0,0,0
Zone_07,21,University_District,7267,42,42.0,32.71,0.779,46.38,50.39,7,Normal,Good,0,0,0
Zone_08,21,Highway_Junction,2040,43,43.0,1.68,0.039,5.83,61.93,2,Normal,Good,0,0,0
Zone_09,21,Suburban_LowDensity,3241,92,92.0,5.86,0.064,4.61,64.76,3,Normal,Good,0,0,0
Zone_10,21,Residential,15099,47,47.0,40.55,0.863,49.21,47.19,7,Normal,Good,0,0,0
Zone_11,21,Residential,9955,43,43.0,33.7,0.784,44.76,51.2,5,Normal,Good,0,0,0
Zone_12,21,Commercial_Downtown,8725,68,68.0,58.35,0.858,52.3,50.77,5,Normal,Good,0,1,1
Zone_13,21,Suburban_LowDensity,1361,75,75.0,0.0,0.0,6.47,64.67,1,Normal,Good,0,0,0
Zone_14,21,University_District,10551,99,99.0,48.25,0.487,21.34,59.25,3,Normal,Good,0,1,1
Zone_15,21,Residential,14863,86,86.0,48.85,0.568,28.18,58.14,4,Normal,Good,0,0,0
Zone_16,21,Highway_Junction,1963,84,84.0,2.66,0.032,2.74,65.59,5,Normal,Good,0,0,0
Zone_17,21,Residential,8064,48,48.0,11.36,0.237,10.23,65.0,1,Normal,Good,0,0,0
Zone_18,21,Industrial_Corridor,3295,90,90.0,9.88,0.11,9.19,61.79,3,Normal,Good,0,0,0
Zone_19,21,Industrial_Corridor,4136,81,81.0,0.27,0.003,3.39,63.66,1,Normal,Good,0,0,0
Zone_20,21,Commercial_Downtown,3700,73,73.0,27.56,0.378,20.93,60.64,4,Normal,Good,0,0,0
Zone_21,21,Residential,11645,74,74.0,32.67,0.441,18.24,59.12,0,Normal,Good,0,1,1
Zone_22,21,University_District,7570,76,76.0,44.1,0.58,27.56,56.36,8,Normal,Good,0,1,1
Zone_23,21,Suburban_LowDensity,2228,53,53.0,3.64,0.069,9.8,65.22,0,Normal,Good,0,0,0
Zone_24,21,Commercial_Downtown,8634,99,81.97,49.83,0.608,33.98,48.97,10,Light Rain,Moderate,0,2,1
Zone_25,21,Residential,10790,71,71.0,31.56,0.445,19.19,64.11,2,Normal,Good,0,0,0
Zone_26,21,University_District,7678,75,75.0,32.71,0.436,20.9,60.32,6,Normal,Good,0,0,0
Zone_27,21,Suburban_LowDensity,4357,81,81.0,24.87,0.307,11.75,61.51,1,Normal,Good,0,0,0
Zone_28,21,Highway_Junction,1845,83,83.0,18.35,0.221,12.48,63.27,5,Normal,Good,0,0,0
Zone_29,21,Residential,13450,94,94.0,39.5,0.42,19.13,60.24,2,Normal,Good,0,0,0
Zone_30,21,Highway_Junction,2448,66,66.0,0.0,0.0,4.15,65.29,2,Normal,Good,0,0,0
Zone_31,21,Commercial_Downtown,9364,45,45.0,37.54,0.834,49.37,50.62,11,Normal,Good,0,0,0
Zone_32,21,Commercial_Downtown,7248,81,81.0,35.09,0.433,17.37,62.82,7,Normal,Good,0,0,0
Zone_33,21,Commercial_Downtown,6945,63,63.0,34.23,0.543,30.4,56.89,4,Normal,Good,0,0,0
Zone_34,21,Industrial_Corridor,3320,51,51.0,10.93,0.214,12.66,62.69,3,Normal,Good,0,0,0
Zone_35,21,Residential,15280,95,78.66,50.89,0.647,38.44,46.8,6,Light Rain,Moderate,0,0,0
Zone_36,21,Residential,12737,62,62.0,46.02,0.742,40.16,54.89,6,Normal,Good,0,0,0
Zone_37,21,Residential,11474,92,92.0,35.05,0.381,19.55,62.05,5,Normal,Good,0,0,0
Zone_38,21,Commercial_Downtown,9035,94,77.83,48.97,0.629,33.94,49.96,5,Light Rain,Moderate,0,1,1
Zone_39,21,Industrial_Corridor,2566,44,44.0,10.36,0.235,12.63,60.81,0,Normal,Good,0,0,0
Zone_40,21,University_District,7930,55,55.0,41.05,0.746,42.07,52.48,3,Normal,Good,0,1,1
Zone_41,21,Highway_Junction,2549,42,42.0,1.78,0.042,10.27,64.14,6,Normal,Good,0,0,0
Zone_42,21,University_District,7369,58,58.0,43.79,0.755,44.1,53.16,3,Normal,Good,0,1,1
Zone_43,21,Commercial_Downtown,3988,78,78.0,23.11,0.296,11.63,64.79,5,Normal,Good,0,2,1
Zone_44,21,Suburban_LowDensity,3720,70,70.0,16.35,0.234,12.23,61.85,3,Normal,Good,0,0,0
Zone_45,21,Highway_Junction,2987,87,87.0,21.34,0.245,10.3,62.38,4,Normal,Good,0,0,0
Zone_46,21,University_District,8049,51,51.0,48.22,0.945,62.05,42.68,6,Normal,Good,0,1,1
Zone_47,21,University_District,8056,58,58.0,30.46,0.525,28.19,57.52,4,Normal,Good,0,0,0
Zone_48,21,Industrial_Corridor,3999,72,72.0,14.01,0.195,10.35,61.54,3,Normal,Good,0,0,0
Zone_49,21,University_District,11539,59,59.0,54.34,0.921,54.43,45.09,6,Normal,Good,0,1,1
Zone_50,21,University_District,11592,68,68.0,66.45,0.977,60.85,47.22,7,Normal,Good,0,2,1
Zone_01,22,Commercial_Downtown,8726,60,60.0,53.56,0.893,54.45,48.93,8,Normal,Good,0,0,0
Zone_02,22,Residential,12426,92,76.18,37.95,0.498,25.37,54.2,5,Light Rain,Moderate,0,0,0
Zone_03,22,University_District,7685,63,63.0,10.85,0.172,9.14,63.82,3,Normal,Good,0,0,0
Zone_04,22,Highway_Junction,2415,72,59.62,14.16,0.238,9.88,53.32,4,Light Rain,Moderate,0,0,0
Zone_05,22,Commercial_Downtown,8343,66,66.0,56.25,0.852,57.85,46.14,7,Normal,Good,0,0,0
Zone_06,22,University_District,8747,86,86.0,44.54,0.518,26.83,60.42,5,Normal,Good,0,0,0
Zone_07,22,University_District,7267,42,42.0,36.72,0.874,53.25,50.34,6,Normal,Good,0,0,0
Zone_08,22,Highway_Junction,2040,43,43.0,4.08,0.095,8.48,63.41,4,Normal,Good,0,0,0
Zone_09,22,Suburban_LowDensity,3241,92,92.0,6.56,0.071,5.25,62.9,1,Normal,Good,0,0,0
Zone_10,22,Residential,15099,47,47.0,42.82,0.911,51.31,50.71,5,Normal,Good,0,0,0
Zone_11,22,Residential,9955,43,43.0,35.25,0.82,50.04,49.24,2,Normal,Good,0,0,0
Zone_12,22,Commercial_Downtown,8725,68,68.0,52.48,0.772,40.66,54.3,6,Normal,Good,0,0,0
Zone_13,22,Suburban_LowDensity,1361,75,75.0,0.0,0.0,5.31,62.4,1,Normal,Good,0,0,0
Zone_14,22,University_District,10551,99,99.0,48.45,0.489,18.25,63.07,2,Normal,Good,0,0,0
Zone_15,22,Residential,14863,86,86.0,48.38,0.563,26.19,57.84,3,Normal,Good,0,0,0
Zone_16,22,Highway_Junction,1963,84,84.0,12.39,0.148,6.09,66.14,4,Normal,Good,0,0,0
Zone_17,22,Residential,8064,48,48.0,19.72,0.411,17.7,62.47,0,Normal,Good,0,0,0
Zone_18,22,Industrial_Corridor,3295,90,90.0,12.91,0.143,8.1,64.56,0,Normal,Good,0,0,0
Zone_19,22,Industrial_Corridor,4136,81,81.0,9.22,0.114,6.6,65.24,3,Normal,Good,0,0,0
Zone_20,22,Commercial_Downtown,3700,73,73.0,22.72,0.311,10.54,65.23,2,Normal,Good,0,0,0
Zone_21,22,Residential,11645,74,74.0,40.71,0.55,25.4,56.96,5,Normal,Good,0,0,0
Zone_22,22,University_District,7570,76,76.0,48.6,0.639,31.73,56.35,6,Normal,Good,0,0,0
Zone_23,22,Suburban_LowDensity,2228,53,43.88,2.82,0.064,10.44,53.53,2,Light Rain,Moderate,0,0,0
Zone_24,22,Commercial_Downtown,8634,99,99.0,43.63,0.441,21.73,60.92,4,Normal,Good,0,0,0
Zone_25,22,Residential,10790,71,71.0,37.38,0.526,29.42,60.36,4,Normal,Good,0,0,0
Zone_26,22,University_District,7678,75,75.0,35.2,0.469,16.36,60.6,5,Normal,Good,0,0,0
Zone_27,22,Suburban_LowDensity,4357,81,81.0,26.98,0.333,9.34,63.66,2,Normal,Good,0,0,0
Zone_28,22,Highway_Junction,1845,83,83.0,18.94,0.228,7.01,63.2,9,Normal,Good,0,1,1
Zone_29,22,Residential,13450,94,94.0,38.83,0.413,23.17,57.69,4,Normal,Good,0,0,0
Zone_30,22,Highway_Junction,2448,66,66.0,5.59,0.085,11.51,62.97,3,Normal,Good,0,0,0
Zone_31,22,Commercial_Downtown,9364,45,45.0,36.92,0.82,50.93,48.18,6,Normal,Good,0,0,0
Zone_32,22,Commercial_Downtown,7248,81,67.07,36.01,0.537,24.52,50.18,5,Light Rain,Moderate,0,1,1
Zone_33,22,Commercial_Downtown,6945,63,63.0,28.4,0.451,18.97,59.83,6,Normal,Good,0,0,0
Zone_34,22,Industrial_Corridor,3320,51,51.0,4.95,0.097,7.95,62.06,1,Normal,Good,0,0,0
Zone_35,22,Residential,15280,95,95.0,50.36,0.53,26.85,60.85,1,Normal,Good,0,0,0
Zone_36,22,Residential,12737,62,62.0,40.85,0.659,36.34,54.38,6,Normal,Good,0,0,0
Zone_37,22,Residential,11474,92,92.0,33.46,0.364,14.81,60.19,3,Normal,Good,0,0,0
Zone_38,22,Commercial_Downtown,9035,94,94.0,49.56,0.527,26.09,57.55,5,Normal,Good,0,0,0
Zone_39,22,Industrial_Corridor,2566,44,44.0,10.82,0.246,10.72,60.32,1,Normal,Good,0,0,0
Zone_40,22,University_District,7930,55,45.54,42.58,0.935,65.49,36.15,8,Light Rain,Moderate,0,2,1
Zone_41,22,Highway_Junction,2549,42,34.78,11.19,0.322,11.48,53.39,6,Light Rain,Moderate,0,0,0
Zone_42,22,University_District,7369,58,58.0,45.63,0.787,41.39,55.3,6,Normal,Good,0,0,0
Zone_43,22,Commercial_Downtown,3988,78,78.0,24.94,0.32,13.66,64.08,2,Normal,Good,0,0,0
Zone_44,22,Suburban_LowDensity,3720,70,57.96,15.04,0.259,14.07,51.57,2,Light Rain,Moderate,0,0,0
Zone_45,22,Highway_Junction,2987,87,87.0,11.75,0.135,6.35,64.57,4,Normal,Good,0,0,0
Zone_46,22,University_District,8049,51,51.0,45.38,0.89,53.5,52.8,4,Normal,Good,0,0,0
Zone_47,22,University_District,8056,58,58.0,25.88,0.446,19.1,58.48,3,Normal,Good,0,0,0
