zone_id,week,zone_type,temporal_profile,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred,previous_week_vehicle_density,previous_week_congestion,previous_week_average_speed,previous_week_red_light_violations,previous_week_incident_count,previous_week_incident_occurred,previous_week_traffic_pressure,rolling_4_week_avg_vehicle_density,rolling_4_week_avg_congestion,rolling_4_week_avg_speed,rolling_4_week_avg_violations,rolling_4_week_incident_count,rolling_4_week_incident_rate,rolling_4_week_avg_traffic_pressure,vehicle_density_change,congestion_change,speed_change,violations_change,traffic_pressure_change,incident_count_change,vehicle_density_pct_change,congestion_pct_change,speed_pct_change,vehicle_population_ratio,congestion_trend_4w,vehicle_density_trend_4w,speed_trend_4w,incident_trend_4w
Zone_08,26,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,15.01,0.349,13.35,64.2,6,Normal,Good,0,0,0,18.57,26.69,60.24,10.0,0.0,0.0,0.48,12.08,12.94,62.93,5.5,0.0,0.0,0.293,-3.56,-13.34,3.96,-4.0,-0.131,0.0,-19.17,-49.98,6.57,7.358,5.584,2.214,-1.475,0.0
Zone_08,27,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,9.76,0.227,7.11,64.95,2,Normal,Good,0,0,0,15.01,13.35,64.2,6.0,0.0,0.0,0.349,12.64,13.75,62.65,6.25,0.0,0.0,0.306,-5.25,-6.24,0.75,-4.0,-0.122,0.0,-34.98,-46.74,1.17,4.784,4.293,3.437,0.109,0.0
Zone_08,28,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,5.01,0.117,5.44,62.96,3,Normal,Good,0,0,0,9.76,7.11,64.95,2.0,0.0,0.0,0.227,13.54,14.42,63.18,5.75,0.0,0.0,0.327,-4.75,-1.67,-1.99,1.0,-0.11,0.0,-48.67,-23.49,-3.06,2.456,-2.366,-0.68,0.876,0.0
Zone_08,29,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,0.0,0.0,4.46,61.79,3,Normal,Good,0,0,0,5.01,5.44,62.96,3.0,0.0,0.0,0.117,12.09,13.15,63.09,5.25,0.0,0.0,0.293,-5.01,-0.98,-1.17,0.0,-0.117,0.0,-100.0,-18.01,-1.86,0.0,-6.999,-4.593,0.891,0.0
Zone_08,30,Highway_Junction,PERIODIC_SPIKE,2040,43,38.7,5.81,0.15,9.88,64.4,6,Normal,Good,1,0,0,0.0,4.46,61.79,3.0,0.0,0.0,0.0,7.44,7.59,63.48,3.5,0.0,0.0,0.173,5.81,5.42,2.61,3.0,0.15,0.0,5810000.0,121.52,4.22,2.848,-2.834,-4.978,-0.922,0.0
Zone_08,31,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,9.28,0.216,11.58,63.91,3,Normal,Good,0,0,0,5.81,9.88,64.4,6.0,0.0,0.0,0.15,5.14,6.72,63.52,3.5,0.0,0.0,0.124,3.47,1.7,-0.49,-3.0,0.066,0.0,59.72,17.21,-0.76,4.549,0.733,-1.686,-0.282,0.0
Zone_08,32,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,8.73,0.203,8.82,60.73,3,Normal,Good,0,0,0,9.28,11.58,63.91,3.0,0.0,0.0,0.216,5.03,7.84,63.26,3.75,0.0,0.0,0.121,-0.55,-2.76,-3.18,0.0,-0.013,0.0,-5.93,-23.83,-4.98,4.279,2.384,1.862,0.546,0.0
Zone_08,33,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,3.49,0.081,6.5,61.64,1,Normal,Good,0,0,0,8.73,8.82,60.73,3.0,0.0,0.0,0.203,5.96,8.68,62.71,3.75,0.0,0.0,0.142,-5.24,-2.32,0.91,-2.0,-0.122,0.0,-60.02,-26.3,1.5,1.711,1.478,2.966,-0.367,0.0
Zone_08,34,Highway_Junction,PERIODIC_SPIKE,2040,43,25.16,2.34,0.093,5.45,40.76,3,Heavy Rain,Poor,0,0,0,3.49,6.5,61.64,1.0,0.0,0.0,0.081,6.83,9.2,62.67,3.25,0.0,0.0,0.162,-1.15,-1.05,-20.88,2.0,0.012,0.0,-32.95,-16.15,-33.87,1.147,-1.29,-0.751,-1.146,0.0
Zone_08,35,Highway_Junction,PERIODIC_SPIKE,2040,43,32.04,6.72,0.21,9.97,56.79,6,Light Rain,Moderate,1,0,0,2.34,5.45,40.76,3.0,0.0,0.0,0.093,5.96,8.09,56.76,2.5,0.0,0.0,0.148,4.38,4.52,16.03,3.0,0.117,0.0,187.17,82.93,39.33,3.294,-2.071,-2.606,-6.854,0.0
Zone_08,36,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,6.5,0.151,11.19,59.86,3,Normal,Good,0,0,0,6.72,9.97,56.79,6.0,0.0,0.0,0.21,5.32,7.68,54.98,3.25,0.0,0.0,0.147,-0.22,1.22,3.07,-3.0,-0.059,0.0,-3.27,12.24,5.41,3.186,0.24,-0.718,-3.27,0.0
Zone_08,37,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,11.92,0.277,13.83,63.06,4,Normal,Good,0,0,0,6.5,11.19,59.86,3.0,0.0,0.0,0.151,4.76,8.28,54.76,3.25,0.0,0.0,0.134,5.42,2.64,3.2,1.0,0.126,0.0,83.38,23.59,5.35,5.843,1.859,1.341,1.069,0.0
Zone_08,38,Highway_Junction,PERIODIC_SPIKE,2040,43,34.4,19.37,0.563,28.69,59.79,8,Normal,Good,1,0,0,11.92,13.83,63.06,4.0,0.0,0.0,0.277,6.87,10.11,55.12,4.0,0.0,0.0,0.183,7.45,14.86,-3.27,4.0,0.286,0.0,62.5,107.45,-5.19,9.495,2.636,2.852,6.997,0.0
Zone_08,39,Highway_Junction,PERIODIC_SPIKE,2040,43,34.4,19.25,0.56,29.57,59.52,10,Normal,Good,1,0,0,19.37,28.69,59.79,8.0,0.0,0.0,0.563,11.13,15.92,59.88,5.25,0.0,0.0,0.3,-0.12,0.88,-0.27,2.0,-0.003,0.0,-0.62,3.07,-0.45,9.436,5.88,4.337,1.22,0.0
Zone_08,40,Highway_Junction,PERIODIC_SPIKE,2040,43,32.04,27.67,0.864,59.44,39.84,7,Light Rain,Moderate,1,3,1,19.25,29.57,59.52,10.0,0.0,0.0,0.56,14.26,20.82,60.56,6.25,0.0,0.0,0.388,8.42,29.87,-19.68,-3.0,0.304,0.0,43.74,101.01,-33.06,13.564,7.0,4.57,-0.429,0.0
Zone_08,41,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,29.38,0.683,36.46,56.69,5,Normal,Good,0,0,0,27.67,59.44,39.84,7.0,3.0,1.0,0.864,19.55,32.88,55.55,7.25,3.0,0.25,0.566,1.71,-22.98,16.85,-2.0,-0.181,3.0,6.18,-38.66,42.29,14.402,13.771,4.713,-6.993,0.3
Zone_08,42,Highway_Junction,PERIODIC_SPIKE,2040,43,35.6,14.98,0.421,20.08,55.21,6,Light Rain,Moderate,0,0,0,29.38,36.46,56.69,5.0,0.0,0.0,0.683,23.92,38.54,53.96,7.5,3.0,0.25,0.668,-14.4,-16.38,-1.48,1.0,-0.262,-3.0,-49.01,-44.93,-2.61,7.343,5.318,3.845,-2.898,0.1
Zone_08,43,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,12.04,0.28,14.51,62.52,4,Normal,Good,0,0,0,14.98,20.08,55.21,6.0,0.0,0.0,0.421,22.82,36.39,52.82,7.0,3.0,0.25,0.632,-2.94,-5.57,7.31,-2.0,-0.141,0.0,-19.63,-27.74,13.24,5.902,-5.145,-1.11,0.392,-0.1
Zone_08,44,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,8.2,0.191,12.73,61.56,4,Normal,Good,0,0,0,12.04,14.51,62.52,4.0,0.0,0.0,0.28,21.02,32.62,53.56,5.5,3.0,0.25,0.562,-3.84,-1.78,-0.96,0.0,-0.089,0.0,-31.89,-12.27,-1.54,4.02,-15.117,-6.129,6.656,-0.3
Zone_08,45,Highway_Junction,PERIODIC_SPIKE,2040,43,38.7,9.89,0.256,9.22,65.98,6,Normal,Good,1,0,0,8.2,12.73,61.56,4.0,0.0,0.0,0.191,16.15,20.94,59.0,4.75,0.0,0.0,0.394,1.69,-3.51,4.42,2.0,0.065,0.0,20.61,-27.57,7.18,4.848,-7.676,-6.648,2.192,0.0
Zone_08,46,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,6.68,0.155,10.15,65.61,2,Normal,Good,0,0,0,9.89,9.22,65.98,6.0,0.0,0.0,0.256,11.28,14.14,61.32,5.0,0.0,0.0,0.287,-3.21,0.93,-0.37,-4.0,-0.101,0.0,-32.46,10.09,-0.56,3.275,-3.436,-1.911,3.135,0.0
Zone_08,47,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,2.24,0.052,2.95,64.9,2,Normal,Good,0,0,0,6.68,10.15,65.61,2.0,0.0,0.0,0.155,9.2,11.65,63.92,4.0,0.0,0.0,0.221,-4.44,-7.2,-0.71,0.0,-0.103,0.0,-66.47,-70.94,-1.08,1.098,-1.659,-1.439,1.369,0.0
Zone_08,48,Highway_Junction,PERIODIC_SPIKE,2040,43,35.6,10.04,0.282,10.71,58.97,4,Light Rain,Moderate,0,0,0,2.24,2.95,64.9,2.0,0.0,0.0,0.052,6.75,8.76,64.51,3.5,0.0,0.0,0.164,7.8,7.76,-5.93,2.0,0.23,0.0,348.2,263.04,-9.14,4.922,-2.841,-2.109,0.965,0.0
Zone_08,49,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,9.15,0.213,6.85,65.23,2,Normal,Good,0,0,0,10.04,10.71,58.97,4.0,0.0,0.0,0.282,7.21,8.26,63.87,3.5,0.0,0.0,0.186,-0.89,-3.86,6.26,-2.0,-0.069,0.0,-8.86,-36.04,10.62,4.485,-0.273,-0.399,-2.174,0.0
Zone_08,50,Highway_Junction,PERIODIC_SPIKE,2040,43,38.7,8.84,0.228,9.77,64.78,10,Normal,Good,1,1,1,9.15,6.85,65.23,2.0,0.0,0.0,0.213,7.03,7.67,63.68,2.5,0.0,0.0,0.176,-0.31,2.92,-0.45,8.0,0.015,0.0,-3.39,42.63,-0.69,4.333,-0.214,1.521,-0.707,0.0
Zone_08,51,Highway_Junction,PERIODIC_SPIKE,2040,43,35.6,5.51,0.155,6.34,58.11,4,Light Rain,Moderate,0,0,0,8.84,9.77,64.78,10.0,1.0,1.0,0.228,7.57,7.57,63.47,4.5,1.0,0.25,0.194,-3.33,-3.43,-6.67,-6.0,-0.073,1.0,-37.67,-35.11,-10.3,2.701,1.66,1.891,0.59,0.3
Zone_08,52,Highway_Junction,PERIODIC_SPIKE,2040,43,35.6,4.09,0.115,5.31,57.52,5,Light Rain,Moderate,0,0,0,5.51,6.34,58.11,4.0,0.0,0.0,0.155,8.38,8.42,61.77,5.0,1.0,0.25,0.22,-1.42,-1.03,-0.59,1.0,-0.04,-1.0,-25.77,-16.25,-1.02,2.005,-1.019,-1.39,-0.303,0.1
Zone_09,1,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,4.59,0.05,4.96,67.21,1,Normal,Good,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.416,,,,
Zone_09,2,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,4.48,0.049,2.8,67.76,1,Normal,Good,0,0,0,4.59,4.96,67.21,1.0,0.0,0.0,0.05,,,,,,,,-0.11,-2.16,0.55,0.0,-0.001,,-2.4,-43.55,0.82,1.382,,,,
Zone_09,3,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,0.66,0.007,5.56,68.81,2,Normal,Good,0,0,0,4.48,2.8,67.76,1.0,0.0,0.0,0.049,,,,,,,,-3.82,2.76,1.05,1.0,-0.042,0.0,-85.27,98.57,1.55,0.204,,,,
Zone_09,4,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,3.75,0.041,4.07,63.59,2,Normal,Good,0,0,0,0.66,5.56,68.81,2.0,0.0,0.0,0.007,,,,,,,,3.09,-1.49,-5.22,0.0,0.034,0.0,468.11,-26.8,-7.59,1.157,,,,
Zone_09,5,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,82.8,4.56,0.055,6.24,63.92,9,Normal,Good,1,0,0,3.75,4.07,63.59,2.0,0.0,0.0,0.041,3.37,4.35,66.84,1.5,0.0,0.0,0.037,0.81,2.17,0.33,7.0,0.014,0.0,21.6,53.32,0.52,1.407,0.009,-0.634,-0.981,0.0
Zone_09,6,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,14.52,0.158,5.74,62.26,4,Normal,Good,0,0,0,4.56,6.24,63.92,9.0,0.0,0.0,0.055,3.36,4.67,66.02,3.5,0.0,0.0,0.038,9.96,-0.5,-1.66,-5.0,0.103,0.0,218.42,-8.01,-2.6,4.48,0.883,0.333,-1.674,0.0
Zone_09,7,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,9.44,0.103,8.19,61.99,0,Normal,Good,0,0,0,14.52,5.74,62.26,4.0,0.0,0.0,0.158,5.87,5.4,64.64,4.25,0.0,0.0,0.065,-5.08,2.45,-0.27,-4.0,-0.055,0.0,-34.99,42.68,-0.43,2.913,0.271,4.239,-1.932,0.0
Zone_09,8,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,10.05,0.109,9.9,61.12,2,Normal,Good,0,0,0,9.44,8.19,61.99,0.0,0.0,0.0,0.103,8.07,6.06,62.94,3.75,0.0,0.0,0.089,0.61,1.71,-0.87,2.0,0.006,0.0,6.46,20.88,-1.4,3.101,1.186,2.703,-0.646,0.0
Zone_09,9,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,8.57,0.093,0.71,65.75,1,Normal,Good,0,0,0,10.05,9.9,61.12,2.0,0.0,0.0,0.109,9.64,7.52,62.32,3.75,0.0,0.0,0.106,-1.48,-9.19,4.63,-1.0,-0.016,0.0,-14.73,-92.83,7.58,2.644,1.343,1.139,-0.867,0.0
Zone_09,10,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,68.56,15.01,0.219,13.05,49.35,4,Light Rain,Moderate,1,0,0,8.57,0.71,65.75,1.0,0.0,0.0,0.093,10.64,6.14,62.78,1.75,0.0,0.0,0.116,6.44,12.34,-16.4,3.0,0.126,0.0,75.14,1737.78,-24.94,4.631,-1.338,-1.724,0.96,0.0
Zone_09,11,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,9.83,0.107,6.67,62.04,3,Normal,Good,0,0,0,15.01,13.05,49.35,4.0,0.0,0.0,0.219,10.77,7.96,59.55,1.75,0.0,0.0,0.131,-5.18,-6.38,12.69,-1.0,-0.112,0.0,-34.51,-48.89,25.71,3.033,0.539,1.523,-3.329,0.0
Zone_09,12,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,3.3,0.036,7.72,65.3,2,Normal,Good,0,0,0,9.83,6.67,62.04,3.0,0.0,0.0,0.107,10.86,7.58,59.56,2.5,0.0,0.0,0.132,-6.53,1.05,3.26,-1.0,-0.071,0.0,-66.43,15.74,5.25,1.018,0.265,0.578,-1.364,0.0
Zone_09,13,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,2.31,0.025,9.66,63.71,2,Normal,Good,0,0,0,3.3,7.72,65.3,2.0,0.0,0.0,0.036,9.18,7.04,60.61,2.5,0.0,0.0,0.114,-0.99,1.94,-1.59,0.0,-0.011,0.0,-30.0,25.13,-2.43,0.713,1.465,-2.099,1.134,0.0
Zone_09,14,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,1.92,0.021,7.41,64.79,1,Normal,Good,0,0,0,2.31,9.66,63.71,2.0,0.0,0.0,0.025,7.61,9.28,60.1,2.75,0.0,0.0,0.097,-0.39,-2.25,1.08,-1.0,-0.004,0.0,-16.88,-23.29,1.7,0.592,-0.912,-4.463,4.634,0.0
Zone_09,15,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,82.8,3.28,0.04,7.87,65.61,2,Normal,Good,1,0,0,1.92,7.41,64.79,1.0,0.0,0.0,0.021,4.34,7.86,63.96,2.0,0.0,0.0,0.047,1.36,0.46,0.82,1.0,0.019,0.0,70.83,6.21,1.27,1.012,0.416,-2.472,0.666,0.0
Zone_09,16,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,8.26,0.09,14.75,62.08,6,Normal,Good,0,0,0,3.28,7.87,65.61,2.0,0.0,0.0,0.04,2.7,8.16,64.85,1.75,0.0,0.0,0.03,4.98,6.88,-3.53,4.0,0.05,0.0,151.82,87.42,-5.38,2.549,-0.18,-0.045,0.201,0.0
Zone_09,17,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,13.63,0.148,7.7,62.35,2,Normal,Good,0,0,0,8.26,14.75,62.08,6.0,0.0,0.0,0.09,3.94,9.92,64.05,2.75,0.0,0.0,0.044,5.37,-7.05,0.27,-4.0,0.058,0.0,65.01,-47.8,0.43,4.205,1.573,1.921,-0.407,0.0
Zone_09,18,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,12.45,0.135,13.13,62.5,1,Normal,Good,0,0,0,13.63,7.7,62.35,2.0,0.0,0.0,0.148,6.77,9.43,63.71,2.75,0.0,0.0,0.075,-1.18,5.43,0.15,-1.0,-0.013,0.0,-8.66,70.52,0.24,3.841,0.775,4.011,-1.085,0.0
Zone_09,19,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,2.37,0.026,4.83,63.51,0,Normal,Good,0,0,0,12.45,13.13,62.5,1.0,0.0,0.0,0.135,9.41,10.86,63.14,2.75,0.0,0.0,0.103,-10.08,-8.3,1.01,-1.0,-0.109,0.0,-80.96,-63.21,1.62,0.731,0.873,3.288,-0.906,0.0
Zone_09,20,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,82.8,15.48,0.187,9.65,65.5,7,Normal,Good,1,0,0,2.37,4.83,63.51,0.0,0.0,0.0,0.026,9.18,10.1,62.61,2.25,0.0,0.0,0.1,13.11,4.82,1.99,7.0,0.161,0.0,553.14,99.79,3.13,4.776,-2.433,-1.885,0.444,0.0
Zone_09,21,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,17.49,0.19,9.5,61.96,1,Normal,Good,0,0,0,15.48,9.65,65.5,7.0,0.0,0.0,0.187,10.98,8.83,63.46,2.5,0.0,0.0,0.124,2.01,-0.15,-3.54,-6.0,0.003,0.0,12.98,-1.55,-5.4,5.396,-0.245,-0.453,1.046,0.0
Zone_09,22,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,10.63,0.116,8.03,64.43,1,Normal,Good,0,0,0,17.49,9.5,61.96,1.0,0.0,0.0,0.19,11.95,9.28,63.37,2.25,0.0,0.0,0.134,-6.86,-1.47,2.47,0.0,-0.074,0.0,-39.22,-15.47,3.99,3.28,-0.607,2.823,0.037,0.0
Zone_09,23,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,1.1,0.012,6.81,63.91,3,Normal,Good,0,0,0,10.63,8.03,64.43,1.0,0.0,0.0,0.116,11.49,8.0,63.85,2.25,0.0,0.0,0.13,-9.53,-1.22,-0.52,2.0,-0.104,0.0,-89.65,-15.19,-0.81,0.339,0.945,2.679,-0.078,0.0
Zone_09,24,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,3.4,0.037,5.81,61.99,1,Normal,Good,0,0,0,1.1,6.81,63.91,3.0,0.0,0.0,0.012,11.18,8.5,63.95,3.0,0.0,0.0,0.126,2.3,-1.0,-1.92,-2.0,0.025,0.0,209.07,-14.68,-3.0,1.049,-0.999,-5.0,-0.23,0.0
Zone_09,25,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,82.8,12.39,0.15,9.0,64.7,4,Normal,Good,1,0,0,3.4,5.81,61.99,1.0,0.0,0.0,0.037,8.15,7.54,63.07,1.5,0.0,0.0,0.089,8.99,3.19,2.71,3.0,0.113,0.0,264.4,54.9,4.37,3.823,-1.229,-5.18,-0.043,0.0
Zone_09,26,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,76.18,7.31,0.096,10.64,55.72,2,Light Rain,Moderate,0,0,0,12.39,9.0,64.7,4.0,0.0,0.0,0.15,6.88,7.41,63.76,2.25,0.0,0.0,0.079,-5.08,1.64,-8.98,-2.0,-0.054,0.0,-41.0,18.22,-13.88,2.255,0.191,0.758,-0.111,0.0
Zone_09,27,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,13.0,0.141,3.77,63.14,0,Normal,Good,0,0,0,7.31,10.64,55.72,2.0,0.0,0.0,0.096,6.05,8.06,61.58,2.5,0.0,0.0,0.074,5.69,-6.87,7.42,-2.0,0.045,0.0,77.84,-64.57,13.32,4.011,1.468,2.762,-2.186,0.0
Zone_09,28,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,9.36,0.102,9.36,64.11,1,Normal,Good,0,1,1,13.0,3.77,63.14,0.0,0.0,0.0,0.141,9.02,7.3,61.39,1.75,0.0,0.0,0.106,-3.64,5.59,0.97,1.0,-0.039,0.0,-28.0,148.27,1.54,2.888,-0.448,2.372,-0.553,0.0
Zone_09,29,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,14.15,0.154,12.01,63.38,1,Normal,Good,0,0,0,9.36,9.36,64.11,1.0,1.0,1.0,0.102,10.52,8.19,61.92,1.75,1.0,0.25,0.122,4.79,2.65,-0.73,0.0,0.052,1.0,51.17,28.31,-1.14,4.366,-0.579,-0.34,0.565,0.3
Zone_09,30,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,82.8,16.63,0.201,10.28,63.4,7,Normal,Good,1,0,0,14.15,12.01,63.38,1.0,0.0,0.0,0.154,10.96,8.94,61.59,1.0,1.0,0.25,0.123,2.48,-1.73,0.02,6.0,0.047,-1.0,17.53,-14.4,0.03,5.131,0.97,1.688,2.395,0.1
Zone_09,31,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,15.11,0.164,8.54,68.53,1,Normal,Good,0,0,0,16.63,10.28,63.4,7.0,0.0,0.0,0.201,13.28,8.86,63.51,2.25,1.0,0.25,0.149,-1.52,-1.74,5.13,-6.0,-0.037,0.0,-9.14,-16.93,8.09,4.662,2.218,1.568,0.005,-0.1
Zone_09,32,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,76.18,11.57,0.152,9.42,56.0,3,Light Rain,Moderate,0,0,0,15.11,8.54,68.53,1.0,0.0,0.0,0.164,13.81,10.05,64.85,2.5,1.0,0.25,0.155,-3.54,0.88,-12.53,2.0,-0.012,0.0,-23.43,10.3,-18.28,3.57,-0.419,1.973,1.328,-0.3
Zone_09,33,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,11.84,0.129,9.56,64.08,4,Normal,Good,0,2,1,11.57,9.42,56.0,3.0,0.0,0.0,0.152,14.36,10.06,62.83,3.0,0.0,0.0,0.168,0.27,0.14,8.08,1.0,-0.023,0.0,2.33,1.49,14.43,3.653,-0.951,-0.926,-1.701,0.0
Zone_09,34,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,53.82,10.76,0.2,13.85,40.65,3,Heavy Rain,Poor,0,0,0,11.84,9.56,64.08,4.0,2.0,1.0,0.129,13.79,9.45,63.0,3.75,2.0,0.25,0.161,-1.08,4.29,-23.43,-1.0,0.071,2.0,-9.12,44.87,-36.56,3.32,-0.128,-1.791,-1.049,0.3
Zone_09,35,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,68.56,13.38,0.195,13.48,55.65,6,Light Rain,Moderate,1,0,0,10.76,13.85,40.65,3.0,0.0,0.0,0.2,12.32,10.34,57.32,2.75,2.0,0.25,0.161,2.62,-0.37,15.0,3.0,-0.005,-2.0,24.35,-2.67,36.9,4.128,1.607,-1.278,-7.556,0.1
Zone_09,36,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,10.26,0.112,10.51,60.49,3,Normal,Good,0,0,0,13.38,13.48,55.65,6.0,0.0,0.0,0.195,11.89,11.58,54.1,4.0,2.0,0.25,0.169,-3.12,-2.97,4.84,-3.0,-0.083,0.0,-23.32,-22.03,8.7,3.166,1.647,0.435,-2.448,-0.1
Zone_09,37,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,6.97,0.076,5.58,64.3,3,Normal,Good,0,0,0,10.26,10.51,60.49,3.0,0.0,0.0,0.112,11.56,11.85,55.22,4.0,2.0,0.25,0.159,-3.29,-4.93,3.81,0.0,-0.036,0.0,-32.07,-46.91,6.3,2.151,0.248,-0.212,0.423,-0.3
Zone_09,38,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,76.18,4.56,0.06,4.0,57.28,1,Light Rain,Moderate,0,0,0,6.97,5.58,64.3,3.0,0.0,0.0,0.076,10.34,10.86,55.27,3.75,0.0,0.0,0.146,-2.41,-1.58,-7.02,-2.0,-0.016,0.0,-34.58,-28.31,-10.92,1.407,-2.778,-1.449,7.579,0.0
Zone_09,39,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,10.43,0.113,9.5,62.9,4,Normal,Good,0,0,0,4.56,4.0,57.28,1.0,0.0,0.0,0.06,8.79,8.39,59.43,3.25,0.0,0.0,0.111,5.87,5.5,5.62,3.0,0.053,0.0,128.73,137.5,9.81,3.218,-3.337,-2.975,0.87,0.0
Zone_09,40,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,82.8,16.54,0.2,15.0,65.48,4,Normal,Good,1,0,0,10.43,9.5,62.9,4.0,0.0,0.0,0.113,8.06,7.4,61.24,2.75,0.0,0.0,0.09,6.11,5.5,2.58,0.0,0.087,0.0,58.58,57.89,4.1,5.103,-0.461,-0.19,0.021,0.0
Zone_09,41,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,15.22,0.165,11.38,62.47,1,Normal,Good,0,0,0,16.54,15.0,65.48,4.0,0.0,0.0,0.2,9.62,8.52,62.49,3.0,0.0,0.0,0.112,-1.32,-3.62,-3.01,-3.0,-0.035,0.0,-7.98,-24.13,-4.6,4.696,3.376,3.458,0.916,0.0
Zone_09,42,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,76.18,6.62,0.087,9.23,57.52,3,Light Rain,Moderate,0,0,0,15.22,11.38,62.47,1.0,0.0,0.0,0.165,11.69,9.97,62.03,2.5,0.0,0.0,0.134,-8.6,-2.15,-4.95,2.0,-0.078,0.0,-56.5,-18.89,-7.92,2.043,2.764,3.809,1.815,0.0
Zone_09,43,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,11.94,0.13,9.78,65.08,1,Normal,Good,0,0,0,6.62,9.23,57.52,3.0,0.0,0.0,0.087,12.2,11.28,62.09,3.0,0.0,0.0,0.141,5.32,0.55,7.56,-2.0,0.043,0.0,80.36,5.96,13.14,3.684,-0.443,-1.275,-1.915,0.0
Zone_09,44,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,5.78,0.063,4.56,64.71,2,Normal,Good,0,0,0,11.94,9.78,65.08,1.0,0.0,0.0,0.13,12.58,11.35,62.64,2.25,0.0,0.0,0.146,-6.16,-5.22,-0.37,1.0,-0.067,0.0,-51.59,-53.37,-0.57,1.783,-1.781,-2.24,-0.615,0.0
Zone_09,45,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,68.56,14.06,0.205,9.81,54.63,7,Light Rain,Moderate,1,1,1,5.78,4.56,64.71,2.0,0.0,0.0,0.063,9.89,8.74,62.44,1.75,0.0,0.0,0.111,8.28,5.25,-10.08,5.0,0.142,0.0,143.25,115.13,-15.58,4.338,-1.991,-2.3,1.428,0.0
