zone_id,week,zone_type,temporal_profile,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred
Zone_17,17,Residential,EVENT_SENSITIVE,8064,48,48.0,22.63,0.471,17.17,61.45,5,Normal,Good,0,0,0
Zone_18,17,Industrial_Corridor,STABLE,3295,90,90.0,8.36,0.093,11.13,60.9,2,Normal,Good,0,0,0
Zone_19,17,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,20.51,0.253,11.83,62.51,1,Normal,Good,0,0,0
Zone_20,17,Commercial_Downtown,STABLE,3700,73,73.0,17.67,0.242,16.59,61.35,5,Normal,Good,0,0,0
Zone_21,17,Residential,GRADUAL_DETERIORATION,11645,74,74.0,41.54,0.561,29.39,55.57,4,Normal,Good,0,0,0
Zone_22,17,University_District,GRADUAL_DETERIORATION,7570,76,76.0,43.03,0.566,24.02,60.6,2,Normal,Good,0,0,0
Zone_23,17,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,3.58,0.068,3.51,63.88,0,Normal,Good,0,0,0
Zone_24,17,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,44.69,0.451,17.89,62.14,7,Normal,Good,0,0,0
Zone_25,17,Residential,STABLE,10790,71,71.0,33.85,0.477,20.08,60.91,1,Normal,Good,0,0,0
Zone_26,17,University_District,STABLE,7678,75,75.0,35.7,0.476,24.62,62.29,4,Normal,Good,0,0,0
Zone_27,17,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,67.07,18.22,0.272,16.1,54.33,0,Light Rain,Moderate,0,0,0
Zone_28,17,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,11.41,0.137,5.98,62.94,5,Normal,Good,0,0,0
Zone_29,17,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,77.83,45.9,0.59,32.39,48.41,3,Light Rain,Moderate,0,0,0
Zone_30,17,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,15.85,0.24,9.55,63.58,3,Normal,Good,0,0,0
Zone_31,17,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,50.7,1.127,75.7,36.24,8,Normal,Good,0,1,1
Zone_32,17,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,67.07,33.6,0.501,26.21,55.51,5,Light Rain,Moderate,0,1,1
Zone_33,17,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,43.97,0.698,38.35,53.02,4,Normal,Good,0,0,0
Zone_34,17,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,15.32,0.3,12.6,67.61,3,Normal,Good,0,0,0
Zone_35,17,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,39.97,0.421,19.25,58.35,4,Normal,Good,0,0,0
Zone_36,17,Residential,PERIODIC_SPIKE,12737,62,51.34,44.19,0.861,53.91,39.95,8,Light Rain,Moderate,0,2,1
Zone_37,17,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,50.43,0.548,23.89,59.47,4,Normal,Good,0,0,0
Zone_38,17,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,57.71,0.614,31.76,55.78,6,Normal,Good,0,0,0
Zone_39,17,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,3.53,0.08,3.65,65.79,2,Normal,Good,0,0,0
Zone_40,17,University_District,PERIODIC_SPIKE,7930,55,55.0,43.36,0.788,46.09,53.43,5,Normal,Good,0,0,0
Zone_41,17,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,17.91,0.426,16.83,60.85,4,Normal,Good,0,0,0
Zone_42,17,University_District,PERIODIC_SPIKE,7369,58,58.0,32.22,0.556,25.5,58.15,2,Normal,Good,0,0,0
Zone_43,17,Commercial_Downtown,STABLE,3988,78,78.0,23.03,0.295,12.93,64.54,3,Normal,Good,0,0,0
Zone_44,17,Suburban_LowDensity,STABLE,3720,70,70.0,3.51,0.05,3.04,64.85,2,Normal,Good,0,0,0
Zone_45,17,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,22.76,0.262,10.77,64.05,3,Normal,Good,0,0,0
Zone_46,17,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,32.8,0.643,33.97,58.86,3,Normal,Good,0,1,1
Zone_47,17,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,48.02,45.73,0.952,66.61,31.96,6,Light Rain,Moderate,0,1,1
Zone_48,17,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,16.57,0.23,12.96,64.02,1,Normal,Good,0,0,0
Zone_49,17,University_District,STABLE,11539,59,59.0,68.38,1.159,74.03,41.27,8,Normal,Good,0,0,0
Zone_50,17,University_District,GRADUAL_DETERIORATION,11592,68,68.0,51.22,0.753,42.8,55.56,4,Normal,Good,0,0,0
Zone_01,18,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,51.0,73.73,1.446,82.11,36.1,15,Normal,Good,1,1,1
Zone_02,18,Residential,STABLE,12426,92,92.0,38.59,0.419,21.5,57.89,3,Normal,Good,0,0,0
Zone_03,18,University_District,EVENT_SENSITIVE,7685,63,48.2,32.15,0.667,35.9,53.85,7,Normal,Good,1,2,1
Zone_04,18,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,20.13,0.28,11.16,65.52,1,Normal,Good,0,0,0
Zone_05,18,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,56.1,36.75,0.655,34.29,56.74,10,Normal,Good,1,0,0
Zone_06,18,University_District,STABLE,8747,86,73.1,39.67,0.543,25.76,57.61,11,Normal,Good,1,0,0
Zone_07,18,University_District,GRADUAL_DETERIORATION,7267,42,35.7,48.09,1.347,79.4,34.76,12,Normal,Good,1,1,1
Zone_08,18,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,13.43,0.312,12.48,64.26,4,Normal,Good,0,0,0
Zone_09,18,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,12.45,0.135,13.13,62.5,1,Normal,Good,0,0,0
Zone_10,18,Residential,GRADUAL_DETERIORATION,15099,47,47.0,47.01,1.0,61.61,47.64,5,Normal,Good,0,0,0
Zone_11,18,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,35.26,0.82,46.75,49.75,4,Normal,Good,0,0,0
Zone_12,18,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,57.8,48.56,0.84,48.98,50.73,14,Normal,Good,1,1,1
Zone_13,18,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,4.07,0.054,5.61,64.81,0,Normal,Good,0,0,0
Zone_14,18,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,84.15,68.11,0.809,45.73,49.86,9,Normal,Good,1,0,0
Zone_15,18,Residential,GRADUAL_DETERIORATION,14863,86,86.0,58.99,0.686,33.82,57.71,5,Normal,Good,0,0,0
Zone_16,18,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,15.26,0.182,10.69,65.22,8,Normal,Good,0,0,0
Zone_17,18,Residential,EVENT_SENSITIVE,8064,48,48.0,23.63,0.492,24.88,60.07,4,Normal,Good,0,0,0
Zone_18,18,Industrial_Corridor,STABLE,3295,90,74.52,6.8,0.091,8.42,55.44,0,Light Rain,Moderate,0,0,0
Zone_19,18,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,15.75,0.194,9.32,62.99,2,Normal,Good,0,0,0
Zone_20,18,Commercial_Downtown,STABLE,3700,73,62.05,21.0,0.338,14.05,62.21,9,Normal,Good,1,0,0
Zone_21,18,Residential,GRADUAL_DETERIORATION,11645,74,74.0,38.9,0.526,21.52,59.7,2,Normal,Good,0,0,0
Zone_22,18,University_District,GRADUAL_DETERIORATION,7570,76,64.6,47.15,0.73,38.68,54.97,8,Normal,Good,1,1,1
Zone_23,18,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,0.0,0.0,5.58,61.96,1,Normal,Good,0,0,0
Zone_24,18,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,84.15,51.08,0.607,32.7,53.95,6,Normal,Good,1,1,1
Zone_25,18,Residential,STABLE,10790,71,71.0,29.97,0.422,14.67,61.79,5,Normal,Good,0,0,0
Zone_26,18,University_District,STABLE,7678,75,63.75,44.39,0.696,36.86,54.9,12,Normal,Good,1,0,0
Zone_27,18,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,10.34,0.128,11.46,62.3,0,Normal,Good,0,0,0
Zone_28,18,Highway_Junction,PERIODIC_SPIKE,1845,83,68.72,4.87,0.071,8.27,56.8,3,Light Rain,Moderate,0,0,0
Zone_29,18,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,52.49,0.558,27.49,58.35,3,Normal,Good,0,0,0
Zone_30,18,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,10.84,0.164,10.18,64.59,3,Normal,Good,0,0,0
Zone_31,18,Commercial_Downtown,EVENT_SENSITIVE,9364,45,34.42,62.0,1.801,93.26,26.88,12,Normal,Good,1,5,1
Zone_32,18,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,57.01,34.87,0.612,35.64,50.45,9,Light Rain,Moderate,1,3,1
Zone_33,18,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,44.34,54.3,1.225,86.22,25.4,6,Light Rain,Moderate,1,0,0
Zone_34,18,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,12.78,0.251,11.11,66.52,1,Normal,Good,0,0,0
Zone_35,18,Residential,GRADUAL_IMPROVEMENT,15280,95,78.66,34.56,0.439,26.29,52.56,2,Light Rain,Moderate,0,0,0
Zone_36,18,Residential,PERIODIC_SPIKE,12737,62,62.0,50.11,0.808,47.72,51.01,6,Normal,Good,0,0,0
Zone_37,18,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,51.08,0.555,29.09,59.77,1,Normal,Good,0,0,0
Zone_38,18,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,79.9,60.99,0.763,40.72,51.3,11,Normal,Good,1,0,0
Zone_39,18,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,36.43,9.49,0.26,11.26,55.51,1,Light Rain,Moderate,0,0,0
Zone_40,18,University_District,PERIODIC_SPIKE,7930,55,38.71,41.97,1.084,78.56,29.46,8,Light Rain,Moderate,1,0,0
Zone_41,18,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,10.77,0.256,9.14,65.04,6,Normal,Good,0,0,0
Zone_42,18,University_District,PERIODIC_SPIKE,7369,58,40.82,38.84,0.951,65.11,37.28,6,Light Rain,Moderate,1,0,0
Zone_43,18,Commercial_Downtown,STABLE,3988,78,66.3,29.15,0.44,18.45,62.7,13,Normal,Good,1,0,0
Zone_44,18,Suburban_LowDensity,STABLE,3720,70,70.0,10.59,0.151,10.18,66.34,0,Normal,Good,0,0,0
Zone_45,18,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,21.07,0.242,10.36,63.43,2,Normal,Good,0,0,0
Zone_46,18,University_District,GRADUAL_IMPROVEMENT,8049,51,35.89,35.06,0.977,67.41,33.2,14,Light Rain,Moderate,1,0,0
Zone_47,18,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,49.3,48.56,0.985,57.48,44.6,12,Normal,Good,1,0,0
Zone_48,18,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,25.76,0.358,15.12,61.67,4,Normal,Good,0,0,0
Zone_49,18,University_District,STABLE,11539,59,50.15,71.97,1.435,86.5,36.99,9,Normal,Good,1,1,1
Zone_50,18,University_District,GRADUAL_DETERIORATION,11592,68,57.8,59.42,1.028,65.27,46.51,12,Normal,Good,1,1,1
Zone_01,19,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,51.0,80.27,1.574,97.31,27.16,18,Normal,Good,1,1,1
Zone_02,19,Residential,STABLE,12426,92,92.0,27.8,0.302,15.58,59.59,2,Normal,Good,0,0,0
Zone_03,19,University_District,EVENT_SENSITIVE,7685,63,48.2,37.76,0.783,40.36,54.4,10,Normal,Good,1,0,0
Zone_04,19,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,15.39,0.214,10.78,60.3,4,Normal,Good,0,0,0
Zone_05,19,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,56.1,45.22,0.806,49.06,49.79,19,Normal,Good,1,1,1
Zone_06,19,University_District,STABLE,8747,86,73.1,49.15,0.672,35.44,54.19,4,Normal,Good,1,0,0
Zone_07,19,University_District,GRADUAL_DETERIORATION,7267,42,35.7,46.67,1.307,81.63,38.28,10,Normal,Good,1,3,1
Zone_08,19,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,12.49,0.29,9.11,62.38,4,Normal,Good,0,0,0
Zone_09,19,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,2.37,0.026,4.83,63.51,0,Normal,Good,0,0,0
Zone_10,19,Residential,GRADUAL_DETERIORATION,15099,47,47.0,51.92,1.105,71.62,43.64,7,Normal,Good,0,1,1
Zone_11,19,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,35.6,42.55,1.195,81.24,28.48,9,Light Rain,Moderate,0,2,1
Zone_12,19,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,57.8,52.3,0.905,58.93,45.02,16,Normal,Good,1,0,0
Zone_13,19,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,1.87,0.025,0.69,66.01,0,Normal,Good,0,0,0
Zone_14,19,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,84.15,74.18,0.882,52.28,48.47,8,Normal,Good,1,0,0
Zone_15,19,Residential,GRADUAL_DETERIORATION,14863,86,86.0,53.27,0.619,29.85,57.2,4,Normal,Good,0,0,0
Zone_16,19,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,9.36,0.111,13.31,61.99,3,Normal,Good,0,0,0
Zone_17,19,Residential,EVENT_SENSITIVE,8064,48,48.0,26.9,0.56,29.08,57.86,2,Normal,Good,0,0,0
Zone_18,19,Industrial_Corridor,STABLE,3295,90,90.0,3.26,0.036,8.36,62.46,3,Normal,Good,0,0,0
Zone_19,19,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,21.23,0.262,11.46,64.26,3,Normal,Good,0,0,0
Zone_20,19,Commercial_Downtown,STABLE,3700,73,62.05,19.6,0.316,9.53,60.06,6,Normal,Good,1,0,0
Zone_21,19,Residential,GRADUAL_DETERIORATION,11645,74,61.27,46.83,0.764,46.95,42.33,4,Light Rain,Moderate,0,2,1
Zone_22,19,University_District,GRADUAL_DETERIORATION,7570,76,64.6,51.07,0.791,45.74,49.51,5,Normal,Good,1,0,0
Zone_23,19,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,0.0,0.0,3.44,62.99,2,Normal,Good,0,0,0
Zone_24,19,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,84.15,52.61,0.625,34.96,54.7,14,Normal,Good,1,2,1
Zone_25,19,Residential,STABLE,10790,71,71.0,36.99,0.521,23.56,60.82,2,Normal,Good,0,0,0
Zone_26,19,University_District,STABLE,7678,75,63.75,48.78,0.765,45.12,55.58,9,Normal,Good,1,1,1
Zone_27,19,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,7.21,0.089,4.46,63.48,3,Normal,Good,0,0,0
Zone_28,19,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,9.52,0.115,9.78,61.08,5,Normal,Good,0,0,0
Zone_29,19,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,54.63,0.581,30.89,55.0,7,Normal,Good,0,0,0
Zone_30,19,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,14.27,0.216,14.05,62.05,4,Normal,Good,0,0,0
Zone_31,19,Commercial_Downtown,EVENT_SENSITIVE,9364,45,34.42,66.31,1.926,98.22,27.56,16,Normal,Good,1,1,1
Zone_32,19,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,68.85,32.68,0.475,17.59,57.39,11,Normal,Good,1,0,0
Zone_33,19,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,53.55,63.0,1.176,76.28,38.3,14,Normal,Good,1,3,1
Zone_34,19,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,12.84,0.252,11.48,61.85,2,Normal,Good,0,0,0
Zone_35,19,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,35.95,0.378,16.24,65.34,3,Normal,Good,0,0,0
Zone_36,19,Residential,PERIODIC_SPIKE,12737,62,62.0,40.55,0.654,26.93,60.87,3,Normal,Good,0,0,0
Zone_37,19,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,50.26,0.546,25.72,60.87,4,Normal,Good,0,1,1
Zone_38,19,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,79.9,72.16,0.903,57.31,45.36,6,Normal,Good,1,0,0
Zone_39,19,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,12.83,0.292,15.7,64.92,4,Normal,Good,0,0,0
Zone_40,19,University_District,PERIODIC_SPIKE,7930,55,46.75,43.05,0.921,54.5,49.83,5,Normal,Good,1,0,0
Zone_41,19,Highway_Junction,GRADUAL_DETERIORATION,2549,42,34.78,11.48,0.33,18.62,53.53,2,Light Rain,Moderate,0,0,0
Zone_42,19,University_District,PERIODIC_SPIKE,7369,58,49.3,42.96,0.871,52.25,45.14,9,Normal,Good,1,0,0
Zone_43,19,Commercial_Downtown,STABLE,3988,78,66.3,27.72,0.418,19.8,61.03,6,Normal,Good,1,0,0
Zone_44,19,Suburban_LowDensity,STABLE,3720,70,70.0,6.05,0.086,10.97,63.13,0,Normal,Good,0,0,0
Zone_45,19,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,25.2,0.29,15.33,64.6,5,Normal,Good,0,0,0
Zone_46,19,University_District,GRADUAL_IMPROVEMENT,8049,51,43.35,45.6,1.052,63.99,46.04,8,Normal,Good,1,0,0
Zone_47,19,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,49.3,54.64,1.108,70.27,42.64,7,Normal,Good,1,0,0
Zone_48,19,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,33.49,0.465,23.04,59.09,5,Normal,Good,0,0,0
Zone_49,19,University_District,STABLE,11539,59,50.15,73.45,1.465,88.23,31.77,7,Normal,Good,1,2,1
Zone_50,19,University_District,GRADUAL_DETERIORATION,11592,68,57.8,67.89,1.175,75.27,38.86,8,Normal,Good,1,0,0
Zone_01,20,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,60.0,72.67,1.211,82.2,35.62,11,Normal,Good,0,1,1
Zone_02,20,Residential,STABLE,12426,92,92.0,24.97,0.271,11.31,64.31,4,Normal,Good,0,0,0
Zone_03,20,University_District,EVENT_SENSITIVE,7685,63,63.0,34.13,0.542,24.87,58.88,8,Normal,Good,0,0,0
Zone_04,20,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,21.26,0.295,11.28,65.14,4,Normal,Good,0,0,0
Zone_05,20,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,47.43,0.719,43.36,53.8,6,Normal,Good,0,0,0
Zone_06,20,University_District,STABLE,8747,86,86.0,45.59,0.53,23.01,62.48,2,Normal,Good,0,0,0
Zone_07,20,University_District,GRADUAL_DETERIORATION,7267,42,42.0,47.84,1.139,75.52,40.36,8,Normal,Good,0,0,0
Zone_08,20,Highway_Junction,PERIODIC_SPIKE,2040,43,38.7,18.45,0.477,25.04,56.05,5,Normal,Good,1,0,0
Zone_09,20,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,82.8,15.48,0.187,9.65,65.5,7,Normal,Good,1,0,0
Zone_10,20,Residential,GRADUAL_DETERIORATION,15099,47,47.0,55.32,1.177,75.15,39.17,14,Normal,Good,0,2,1
Zone_11,20,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,43.27,1.006,59.8,45.5,6,Normal,Good,0,1,1
Zone_12,20,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,56.3,48.4,0.86,55.91,40.69,5,Light Rain,Moderate,0,0,0
Zone_13,20,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,2.17,0.029,3.96,62.42,1,Normal,Good,0,0,0
Zone_14,20,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,73.55,0.743,41.21,51.16,4,Normal,Good,0,0,0
Zone_15,20,Residential,GRADUAL_DETERIORATION,14863,86,86.0,49.73,0.578,29.06,57.99,7,Normal,Good,0,0,0
Zone_16,20,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,6.4,0.076,2.89,64.27,6,Normal,Good,0,0,0
Zone_17,20,Residential,EVENT_SENSITIVE,8064,48,48.0,20.37,0.424,16.29,61.23,4,Normal,Good,0,1,1
Zone_18,20,Industrial_Corridor,STABLE,3295,90,90.0,4.27,0.047,8.62,63.08,2,Normal,Good,0,0,0
Zone_19,20,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,17.09,0.211,10.71,64.14,2,Normal,Good,0,0,0
Zone_20,20,Commercial_Downtown,STABLE,3700,73,73.0,21.82,0.299,14.6,65.17,6,Normal,Good,0,0,0
Zone_21,20,Residential,GRADUAL_DETERIORATION,11645,74,74.0,46.48,0.628,28.21,58.11,5,Normal,Good,0,0,0
Zone_22,20,University_District,GRADUAL_DETERIORATION,7570,76,76.0,47.3,0.622,29.51,58.28,6,Normal,Good,0,0,0
Zone_23,20,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,2.61,0.049,8.1,63.07,1,Normal,Good,0,0,0
Zone_24,20,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,81.97,46.55,0.568,31.21,49.9,5,Light Rain,Moderate,0,0,0
Zone_25,20,Residential,STABLE,10790,71,58.79,36.47,0.62,30.98,53.12,3,Light Rain,Moderate,0,0,0
Zone_26,20,University_District,STABLE,7678,75,75.0,37.34,0.498,24.37,56.64,1,Normal,Good,0,0,0
Zone_27,20,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,72.9,16.47,0.226,15.4,62.62,8,Normal,Good,1,1,1
Zone_28,20,Highway_Junction,PERIODIC_SPIKE,1845,83,61.85,10.2,0.165,6.32,56.43,4,Light Rain,Moderate,1,0,0
Zone_29,20,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,60.86,0.647,34.16,55.92,6,Normal,Good,0,1,1
Zone_30,20,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,17.37,0.263,14.87,61.48,5,Normal,Good,0,0,0
Zone_31,20,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,61.55,1.368,90.17,29.5,14,Normal,Good,0,1,1
Zone_32,20,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,32.71,0.404,16.99,63.76,4,Normal,Good,0,0,0
Zone_33,20,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,62.24,0.988,57.86,46.93,9,Normal,Good,0,1,1
Zone_34,20,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,11.27,0.221,7.07,65.43,1,Normal,Good,0,0,0
Zone_35,20,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,33.85,0.356,12.85,62.4,2,Normal,Good,0,0,0
Zone_36,20,Residential,PERIODIC_SPIKE,12737,62,55.8,47.77,0.856,52.4,51.85,7,Normal,Good,1,0,0
Zone_37,20,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,76.18,56.04,0.736,49.85,40.9,9,Light Rain,Moderate,0,0,0
Zone_38,20,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,62.3,0.663,34.46,53.73,3,Normal,Good,0,0,0
Zone_39,20,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,36.43,18.33,0.503,25.41,53.6,4,Light Rain,Moderate,0,1,1
Zone_40,20,University_District,PERIODIC_SPIKE,7930,55,49.5,46.63,0.942,53.34,49.93,10,Normal,Good,1,1,1
Zone_41,20,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,19.11,0.455,20.92,62.23,6,Normal,Good,0,0,0
Zone_42,20,University_District,PERIODIC_SPIKE,7369,58,52.2,44.61,0.855,49.32,51.55,5,Normal,Good,1,0,0
Zone_43,20,Commercial_Downtown,STABLE,3988,78,78.0,27.31,0.35,12.71,62.35,3,Normal,Good,0,2,1
Zone_44,20,Suburban_LowDensity,STABLE,3720,70,70.0,6.06,0.087,8.97,62.51,3,Normal,Good,0,0,0
Zone_45,20,Highway_Junction,GRADUAL_DETERIORATION,2987,87,72.04,22.98,0.319,16.08,51.06,6,Light Rain,Moderate,0,0,0
Zone_46,20,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,39.42,0.773,42.67,54.72,6,Normal,Good,0,2,1
Zone_47,20,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,51.87,0.894,52.49,48.52,4,Normal,Good,0,2,1
Zone_48,20,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,33.76,0.469,20.15,57.61,2,Normal,Good,0,0,0
Zone_49,20,University_District,STABLE,11539,59,59.0,68.08,1.154,72.04,38.53,2,Normal,Good,0,0,0
Zone_50,20,University_District,GRADUAL_DETERIORATION,11592,68,68.0,63.52,0.934,54.34,47.4,8,Normal,Good,0,1,1
Zone_01,21,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,49.2,74.15,1.507,84.99,32.85,9,Normal,Good,0,5,1
Zone_02,21,Residential,STABLE,12426,92,92.0,34.35,0.373,19.58,56.72,3,Normal,Good,0,0,0
Zone_03,21,University_District,EVENT_SENSITIVE,7685,63,63.0,28.89,0.459,18.17,61.84,4,Normal,Good,0,0,0
Zone_04,21,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,15.22,0.211,11.47,62.87,6,Normal,Good,0,0,0
Zone_05,21,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,44.32,0.672,33.4,54.97,6,Normal,Good,0,0,0
Zone_06,21,University_District,STABLE,8747,86,86.0,42.24,0.491,20.33,61.71,1,Normal,Good,0,0,0
Zone_07,21,University_District,GRADUAL_DETERIORATION,7267,42,42.0,40.34,0.96,58.02,50.0,7,Normal,Good,0,2,1
Zone_08,21,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,20.0,0.465,16.1,62.98,9,Normal,Good,0,0,0
Zone_09,21,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,17.49,0.19,9.5,61.96,1,Normal,Good,0,0,0
Zone_10,21,Residential,GRADUAL_DETERIORATION,15099,47,47.0,55.76,1.186,73.8,42.53,8,Normal,Good,0,0,0
Zone_11,21,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,35.26,40.62,1.152,71.01,43.07,6,Normal,Good,0,2,1
Zone_12,21,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,34.57,0.508,22.66,61.73,5,Normal,Good,0,0,0
Zone_13,21,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,2.07,0.028,6.19,67.31,1,Normal,Good,0,0,0
Zone_14,21,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,81.18,68.55,0.844,51.51,48.77,9,Normal,Good,0,1,1
Zone_15,21,Residential,GRADUAL_DETERIORATION,14863,86,86.0,53.43,0.621,32.29,55.35,3,Normal,Good,0,0,0
Zone_16,21,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,12.95,0.154,10.2,61.39,4,Normal,Good,0,0,0
